formula,BG,fidelity
Cs2SrP2O7,9004.93,3
Rb2ZnI4,5103.01,3
CsLiCl2,9132.28,3
TlNO3,5129.66,3
Cd2As3I,1355.4,3
In2HgSe4,1365.96,3
NbI3O,1377.88,3
InAgS2,1433.85,3
ZrCl3,1428.77,3
Tl3BO3,2793.18,3
MoS2Cl3,2353.45,3
Cl2O,2753.21,3
BaSnO3,2355.81,3
Sr3(AlP2)2,2762.15,3
HgO,2440.06,3
ScVO4,4016.17,3
Li2GePbS4,3952.54,3
VCl3O,4045.41,3
VBiO4,3518.58,3
Li3SbO4,5577.36,3
ScAgO2,3604.25,3
LiGaCl3,5623.89,3
BiSBr,3554.14,3
Ba3Nb2O8,7368.59,3
NbF5,7352.77,3
Li3AsO4,7403.4,3
AlBr3,7496.67,3
BaTiF6,7458.47,3
CsSbF6,9106.06,3
K3Ta3Si2O13,5072.31,3
RbBaPO4,9072.07,3
Ba3Zn6Si4TeO20,5053.13,3
K2MgCl4,9166.39,3
NbInO4,5137.43,3
Rb2B4O7,9150.4,3
KInBr4,5192.65,3
GaAgO2,1471.66,3
Rb2(NbCl3)3,1549.94,3
Rb3Bi,1535.21,3
K7TaAs4,2842.64,3
NaAsS2,2401.73,3
Tl3BSe3,2370.2,3
Rb2TeI6,2794.04,3
CsLa2CuSe4,2419.08,3
NbCu3S4,2847.37,3
Na6P4W,2383.72,3
LaBi2IO4,2847.84,3
SiSe2,4138.91,3
KSn2Br5,4098.17,3
KTaO3,4097.04,3
K3GeS3,4065.47,3
LiAlTe2,4103.41,3
NaSr3NbO6,5636.79,3
Ga2TeS2,3555.93,3
Ge3(BiO3)4,5704.89,3
K2ZnTe2,3579.76,3
CaWO4,5746.51,3
Rb2Zn3O4,3643.09,3
BaAl4S7,5664.88,3
Tl4SiS4,3575.36,3
RbGaCl4,7497.88,3
LaCl3,7583.01,3
AsPO4,7589.91,3
LiGeBO4,7618.71,3
NaAlP2O7,9174.53,3
K2Te,5158.08,3
KLiSe,5242.99,3
Al2O3,9289.98,3
Cd2P2O7,5177.53,3
AlClO,9250.54,3
Ba2YNbO6,5150.08,3
CsBePO4,9274.35,3
NaAg3O2,1536.67,3
SrLiBi,1512.8,3
K2Se3,1549.7,3
Na10CaSn12,1532.93,3
Ca3PN,2503.73,3
Tl2PAuS4,2796.74,3
Ta3N5,2458.53,3
LaSO,2793.01,3
KTa(CuSe2)2,2752.82,3
BaZrN2,2489.56,3
Ca2Ta2O7,4120.23,3
Ba2Nb6Te2O21,4058.25,3
Bi3BrO4,4142.97,3
BaZnSO,4130.17,3
RbAu3Se2,3565.37,3
Be3N2,5742.97,3
CaNb2O6,5659.94,3
Ba2LiReN4,3572.98,3
SrBiClO2,5705.81,3
Na3SiTe3,3603.86,3
LiGaI3,3552.79,3
Na3Mo(OF)3,5696.6,3
LiYO2,7583.12,3
Ba2Zn7F18,7703.03,3
InF3,7738.87,3
La2Hf2O7,7667.59,3
BaBr2,7769.56,3
LiAlSe2,5158.62,3
Na2B4O7,9274.54,3
LiAl(MoO4)2,5208.36,3
Sr3(PO4)2,9383.81,3
Sr(AlSe2)2,5181.82,3
BaBe2Si2O7,9361.47,3
CdSeO3,5177.83,3
SrMgP2O7,9350.06,3
CuBiSeO,1509.27,3
K2NiAs2,1509.64,3
CdCu2GeS4,1512.84,3
TlInS2,1488.84,3
CuBiS2,1455.22,3
Cs2NbCuSe4,2751.08,3
SrLi4N2,2534.72,3
Ca2VN3,2830.39,3
RbAuBr4,2539.36,3
Sr2PbO4,2938.9,3
K2PtS2,2457.2,3
CdO2,2935.5,3
PtF4,2482.1,3
Ba2InO3F,4058.14,3
RbSbO2,4233.31,3
BiBrO,4162.16,3
Rb2SeCl6,4182.85,3
SnBr2,4237.49,3
TiTl2F6,5837.08,3
NClO,3619.21,3
BaH2,5801.23,3
As2PbO6,3580.71,3
Na3SbS4,3716.03,3
ZnCN2,5783.16,3
SrMg2N2,3710.95,3
Ca(AsO3)2,5807.73,3
mp-3518,7791.27,3
Zn(PO3)2,7784.43,3
LaClO,7853.58,3
Si2N2O,7935.68,3
LiInF4,7926.01,3
Na3BiO3,5310.89,3
Na6S2ClO8F,9491.45,3
LiNO3,5340.22,3
SiCl4,9465.97,3
Zn(IO3)2,5318.12,3
SrBPO5,9528.65,3
La3TaO7,5271.84,3
BaGeF6,9597.09,3
Mg(BiO3)2,1503.2,3
NbI5,1549.83,3
Y2Cl3,1625.64,3
ZnSiAs2,1619.51,3
K4BeAs2,2902.88,3
AlAgO2,2464.99,3
RbAu,2869.44,3
Sr3TaAs3O,2461.88,3
SrLiP,2943.38,3
Na2W4O13,2518.17,3
BaAgTeF,2889.94,3
Rb2SiAs2,2532.45,3
ZnPbF6,4246.98,3
YAgO2,4157.67,3
CaPtF6,4210.82,3
BaLa2PtO5,4185.1,3
NClO6,3728.01,3
TlF,5841.78,3
Cd(GaS2)2,3719.57,3
Pb2CO4,5833.56,3
AlAgS2,3748.05,3
ScBrO,5803.35,3
CdPtF6,3701.38,3
SrCO3,7878.15,3
CsNbF6,8030.09,3
Li6MgBr8,8031.04,3
KNbF6,7980.72,3
KSbO3,5284.99,3
LiClO4,9647.49,3
P4N3Cl11,5278.88,3
NaClO4,9734.82,3
SnCl2,5267.55,3
LiAlCl4,9662.89,3
LiBiF6,5424.22,3
NaNO3,5373.08,3
K3Na(SO4)2,9805.19,3
TeAuI,1637.46,3
Sr3SbN,1623.85,3
Sr(CdP)2,1558.77,3
K2Ni3S4,1640.09,3
HgF,2850.61,3
Na4HgP2,2493.44,3
Sr4As2O,2874.58,3
Ba2GeSe4,2541.03,3
Cs2SiP2,2934.33,3
InS,2514.29,3
K2NaAlAs2,2899.66,3
NbBO4,4213.29,3
Ba2SnS3F2,4217.13,3
RbPbI3,4189.76,3
Te6Br2O11,4231.49,3
K2TeS3,4236.78,3
AsClF8,5914.93,3
LaI3,3712.4,3
Mg2PN3,5927.54,3
Na4SeO5,3736.0,3
As2O3,5935.46,3
AgNO3,3659.31,3
LiGaO2,5870.95,3
CaBr2,8096.17,3
CsCaBr3,8082.55,3
NaTeF5,8127.5,3
Na2CO3,8159.85,3
BeSiN2,8185.18,3
Li3BS3,5360.77,3
KClO4,9771.93,3
Ba(SbO3)2,5439.98,3
RbClO4,9820.46,3
TlBO2,5433.08,3
MgCl2,9918.25,3
K3VO4,5408.58,3
Na10SrSn12,1554.4,3
SnS,1617.43,3
Sb2Se3,1567.81,3
Li3Sb,1710.33,3
Ga2Te5,1692.47,3
Sc2S3,2452.45,3
TlI3,2940.79,3
TlP5,2497.7,3
K2CuP,2855.0,3
CdIn2O4,2583.31,3
SrCuSeF,2905.56,3
Nb(SCl)2,2562.99,3
CdCN2,4164.77,3
Na3PS4,4220.46,3
ReAgO4,4167.84,3
WOF4,4165.24,3
NaSr4(BN2)3,4336.19,3
Hg2SO4,3737.92,3
Na3ScBr6,5854.6,3
OsO3F2,3686.15,3
NaGaBr4,5909.77,3
Ba2YBiO6,3832.97,3
KNaLaNbO5,6003.11,3
BiClF8,3816.36,3
SCl2O,5968.39,3
LaOF,8225.24,3
NaCNO,8301.22,3
Ge(SF6)2,8268.69,3
KBr,8411.47,3
CaSnF6,9933.41,3
SrMoO4,5359.59,3
SrSO4,10005.2,3
RbNbO3,5403.34,3
Li3B7O12,10021.5,3
SrO2,5521.46,3
CaSO4,10092.0,3
Te2O3F2,5450.31,3
AlPO4,10155.5,3
TiBrN,1686.41,3
RbPt2Se3,1674.81,3
Ga2HgSe4,1703.31,3
Cs2Pd(IBr2)2,1653.94,3
Ca(CdP)2,1740.84,3
ReNClF5,2858.1,3
SrPdF4,2604.54,3
Ba(AlTe2)2,2931.89,3
ZrBrN,2562.65,3
Na2LiGaAs2,2894.56,3
RbSe,2622.44,3
Ca2PbO4,2993.01,3
Sc2PbSe4,2589.28,3
Ca3AsBr3,4263.93,3
K3IO,4261.54,3
KGaI4,4273.08,3
ScCuO2,4329.89,3
Sr2ZnGe2O7,5995.37,3
Ba2ZnGe2S6O,3811.88,3
Li16Ta2N8O,5962.01,3
SrCrO4,3829.78,3
Na3In2(PO4)3,6024.54,3
RbS,3835.69,3
KAlAs2O7,6021.25,3
MgCO3,8433.7,3
BaHf(PO4)2,8386.66,3
YOF,8524.34,3
Tl2SiF6,8508.11,3
SiS2,5452.77,3
LiSiBO4,10433.7,3
SrSiN2,5489.24,3
Cs2GeF6,10624.8,3
Tl2CO3,5483.76,3
K2HfF6,10819.5,3
Rb2S,5479.71,3
Si2Os,1677.03,3
TaI2O,1716.61,3
PtBr3,1730.36,3
RbCu3S2,1731.79,3
Rb2Sn2O3,2636.29,3
Sn2OF5,3047.51,3
Tl3VS4,3004.36,3
Sr(AuO2)2,2644.76,3
AuCl3,2606.29,3
Ca4P2O,3003.74,3
K2B2Se7,3021.07,3
Ba3In2O6,2629.56,3
NaGeSbO5,4262.62,3
CsBrF,4350.7,3
KTlCl4,4403.39,3
Na4SnS4,4364.43,3
K3AsSe3,3761.51,3
Zn(ReO4)2,6064.33,3
K2CdO2,3768.68,3
KCdCl3,6123.33,3
AlCuS2,3800.42,3
Ba2LaTaO6,6106.75,3
CdMoO4,3843.79,3
KAlSiO4,8481.42,3
K2CO3,8518.67,3
Li4SiO4,8593.69,3
CsKNa2Li12(SiO4)4,8637.7,3
BeCl2,10899.9,3
LiTa3O8,5522.06,3
Li2ZrF6,11015.5,3
TaBiO4,5549.8,3
LiCaGaF6,11105.7,3
BaBiClO2,5476.9,3
Cs2ZrF6,11230.0,3
K2Sn2Se5,1737.0,3
KZrCuS3,1716.34,3
BaLiSb,1793.79,3
ZnTe,1806.38,3
Zr2SN2,1835.35,3
Zr(PS3)2,2951.18,3
LiRhO2,2587.95,3
BaLa2ZnS5,3039.21,3
AlAs,2653.35,3
Al2PdCl8,3023.85,3
Br,2683.46,3
Hg3(TeBr)2,2957.7,3
Pd(SeCl3)2,2725.18,3
Li3AuS2,4362.54,3
Na5InS4,4375.79,3
Zn(GaO2)2,4405.0,3
Na3GaSe3,4404.53,3
KSO4,6148.79,3
AlCuO2,3806.26,3
Na3NbO4,6116.15,3
CsGeCl3,3936.47,3
Cs2PtCl4,3852.75,3
RbMgH3,6125.05,3
LiBiO2,3870.84,3
PbCO3,6089.56,3
Sr2MgSi2O7,8610.5,3
HfSiO4,8663.04,3
BaBrF,8771.68,3
Li2SiO3,8780.54,3
BaAl2B2O7,8772.62,3
Cs2LiVO4,5495.44,3
SrB4O7,11388.8,3
Rb2LiVO4,5457.94,3
CO2,11481.4,3
NaInBr4,5482.13,3
Rb2MgF4,12136.6,3
Na2O,5586.02,3
RbCaF3,12343.8,3
Y2SO2,5626.5,3
BaF2,12498.1,3
Cs2Pd3Se4,1800.03,3
K4ZnP2,3050.81,3
P2Pd3S8,2723.59,3
PtCl2,3099.06,3
K2AgSb,2682.7,3
K3Al2As3,3062.5,3
NaBeAs,2714.57,3
KBaPSe4,2681.41,3
Y2MgSe4,3140.86,3
K3TaS4,4412.1,3
Ge2S3Br2,4441.65,3
K4Br2O,4362.21,3
VInO4,4415.29,3
Y6WO12,4420.63,3
PbClF,6155.37,3
Sr2SnS3F2,3861.9,3
Rb2ZrCl6,6187.59,3
Na3TlO2,3893.53,3
LaNbO4,6231.22,3
Cd(AsO3)2,3886.46,3
Rb2SrP2O7,8904.55,3
BaCl2,9001.84,3
P2O5,8954.14,3
Mg2B2O5,9048.31,3
CaN6,5599.37,3
MgF2,12495.3,3
KSeO2F,5595.56,3
Rb3NaBe2F8,12735.7,3
CaF2,12831.6,3
K2NaAlF6,12826.2,3
Sr2CuBrO2,5582.02,3
K2AlF5,12886.9,3
Rb4Zr3Se14,2747.66,3
SnI2,3109.4,3
BiTeCl,2656.2,3
YBi2BrO4,3061.47,3
V2O5,3111.07,3
CsCuF4,2701.39,3
K2NbCuSe4,2673.55,3
K2NaGaP2,3093.37,3
Rb2SnO2,4465.33,3
NO2,4546.73,3
CsBiO2,4523.33,3
SrSe,4513.71,3
Na5TaO5,6218.31,3
SbCl5,3926.18,3
MgPbF6,6156.2,3
Mg2V2O7,3857.98,3
CsS,3975.94,3
PbCl2,6313.01,3
Al2ZnS4,4019.84,3
MgSeO3,6317.25,3
Na2S2O7,9099.19,3
Rb2Zr3OF12,9143.82,3
KHCO3,9083.53,3
Ga2PbO4,5716.12,3
YF3,13063.2,3
MgSeO4,5710.26,3
Rb2SiF6,13269.9,3
NaReO4,5683.49,3
LiYF4,13423.0,3
BaTiOF4,5684.53,3
LiCaAlF6,13569.1,3
Rb4CdBr6,5691.33,3
HfPbS3,2671.91,3
KAgF4,3136.43,3
SrCu2GeS4,2718.07,3
Tl3SbS4,3065.59,3
BaHfN2,2769.85,3
PbF3,3209.25,3
K4CdP2,2801.58,3
K2SeBr6,3209.47,3
P2S5,4526.53,3
KNaTe,4505.43,3
Rb4In2S5,4459.56,3
RbReO4,6338.38,3
CaMg2N2,4028.96,3
Ca4Al6TeO12,6328.98,3
Li2PtF6,4005.97,3
MgSn(BO3)2,6292.0,3
Sr2NbN3,3981.92,3
Zn4B6O13,6304.04,3
SCl2,3986.17,3
LiF,14607.9,3
Bi3B5O12,5743.6,3
CaAgP,143.936,3
Cs2Au2Se3,2775.78,3
Ca(AuF6)2,3161.68,3
RbYTe2,2844.42,3
AsCl5,3150.08,3
Ga2HgS4,2849.09,3
CaTe,3196.46,3
RbBiS2,2799.56,3
Si3(BiO3)4,6385.47,3
AsPO5,4038.05,3
NaGe2(PO4)3,6406.66,3
Sc2SO2,3958.28,3
Na2GeO3,6393.32,3
Tl3VO4,3951.31,3
YTaO4,6384.42,3
RbLiCrO4,4038.67,3
AsS,3150.47,3
AgAsS2,2823.67,3
HgF2,3215.22,3
InI,2802.68,3
Ba2SnSe3F2,3190.47,3
Cs3Na2SnP3,2816.65,3
RbI3,3219.66,3
SrSn(BO3)2,6413.97,3
CsCu2Br3,3998.11,3
K2ZnBr4,6539.12,3
Ba(AuF4)2,4038.04,3
RbAsO2,6489.51,3
TlBr,4065.45,3
ZrGeO4,6545.5,3
Tl2TeCl6,4055.85,3
SrGeO3,6519.59,3
HgI,2844.05,3
Cs(SbS2)2,2782.64,3
NaGe2N3,4142.61,3
Ca3Sc2(GeO4)3,6492.57,3
